station_id,ds,precip
88107,2013-06-01,31.59
88107,2013-07-01,0.07
88107,2013-08-01,3.44
88107,2013-09-01,1.13
88107,2013-10-01,21.59
88107,2013-11-01,26.6
88107,2013-12-01,30.2
88107,2014-01-01,4.15
88107,2014-02-01,11.04
88107,2014-03-01,7.61
88107,2014-04-01,36.71
88107,2014-05-01,24.21
88107,2014-06-01,18.7
88107,2014-07-01,3.86
88107,2014-08-01,0.22
88107,2014-09-01,16.51
88107,2014-10-01,85.29
88107,2014-11-01,33.65
88107,2014-12-01,13.13
88107,2015-01-01,5.68
88107,2015-02-01,33.03
88107,2015-03-01,35.77
88107,2015-04-01,8.5
88107,2015-05-01,27.74
88107,2015-06-01,3.61
88107,2015-07-01,11.09
88107,2015-08-01,28.42
88107,2015-09-01,15.12
88107,2015-10-01,73.83
88107,2015-11-01,26.2
88107,2015-12-01,17.8
88107,2016-01-01,18.6
88107,2016-02-01,14.47
88107,2016-03-01,20.26
88107,2016-04-01,44.57
88107,2016-05-01,24.47
88107,2016-06-01,7.24
88107,2016-07-01,3.64
88107,2016-08-01,1.21
88107,2016-09-01,14.3
88107,2016-10-01,20.78
88107,2016-11-01,10.43
88107,2016-12-01,28.77
88107,2017-01-01,2.63
88107,2017-02-01,16.56
88107,2017-03-01,17.3
88107,2017-04-01,19.61
88107,2017-05-01,18.71
88107,2017-06-01,2.4
88107,2017-07-01,4.57
88107,2017-08-01,0.24
88107,2017-09-01,1.0
88107,2017-10-01,39.54
88107,2017-11-01,7.2
88107,2017-12-01,12.2
88107,2018-01-01,20.12
88107,2018-02-01,51.59
88107,2018-03-01,15.27
88107,2018-04-01,22.82
88107,2018-05-01,19.28
88107,2018-06-01,21.17
88107,2018-07-01,4.24
88107,2018-08-01,11.29
88107,2018-09-01,10.66
88107,2018-10-01,19.93
88107,2018-11-01,16.54
88107,2018-12-01,33.76
88107,2019-01-01,31.93
88107,2019-02-01,31.19
88107,2019-03-01,56.05
88107,2019-04-01,19.48
88107,2019-05-01,21.88
88107,2019-06-01,13.65
88107,2019-07-01,0.11
88107,2019-08-01,4.69
88107,2019-09-01,22.9
88107,2019-10-01,34.74
88107,2019-11-01,22.34
88107,2019-12-01,3.86
88107,2020-01-01,27.29
88107,2020-02-01,20.9
88107,2020-03-01,9.4
88107,2020-04-01,59.27
88107,2020-05-01,33.67
88107,2020-06-01,2.27
88107,2020-07-01,7.04
88107,2020-08-01,9.85
88107,2020-09-01,1.46
88107,2020-10-01,29.89
88107,2020-11-01,61.1
88107,2020-12-01,50.57
88107,2021-01-01,18.03
88107,2021-02-01,23.94
88107,2021-03-01,13.79
88107,2021-04-01,25.3
88107,2021-05-01,25.07
88107,2021-06-01,0.14
88107,2021-07-01,9.12
88107,2021-08-01,0.07
88107,2021-09-01,3.16
88107,2021-10-01,20.63
88107,2021-11-01,3.09
88107,2021-12-01,23.75
88107,2022-01-01,69.83
88107,2022-02-01,18.98
88107,2022-03-01,22.98
88107,2022-04-01,25.63
88107,2022-05-01,30.69
88107,2022-06-01,3.42
88107,2022-07-01,1.19
88107,2022-08-01,0.94
88107,2022-09-01,2.35
88107,2022-10-01,30.26
88107,2022-11-01,7.21
88107,2022-12-01,3.59
88107,2023-01-01,18.81
88107,2023-02-01,7.1
88107,2023-03-01,38.24
88107,2023-04-01,12.18
88107,2023-05-01,104.58
88107,2023-06-01,12.77
88107,2023-07-01,4.74
88107,2023-08-01,6.05
88107,2023-09-01,8.85
88107,2023-10-01,22.54
88107,2023-11-01,5.12
88107,2023-12-01,19.16
88107,2024-01-01,49.45
88107,2024-02-01,8.65
88107,2024-03-01,14.79
88107,2024-04-01,44.97
